pathway,n_genes,corr,abs_corr,sign
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,15,-0.3019194006919861,0.3019194006919861,-1
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,3,,,0
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,9,,,0
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,9,,,0
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,12,0.10340841859579086,0.10340841859579086,1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,7,,,0
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,-0.2836448550224304,0.2836448550224304,-1
REACTOME_NUCLEOTIDE_BIOSYNTHESIS,3,,,0
REACTOME_NUCLEOTIDE_CATABOLISM,8,,,0
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,37,-0.4156799614429474,0.4156799614429474,-1
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,3,,,0
REACTOME_NUCLEOTIDE_SALVAGE,6,,,0
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,4,,,0
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,7,,,0
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI,2,,,0
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,6,,,0
REACTOME_OAS_ANTIVIRAL_RESPONSE,2,,,0
REACTOME_OLFACTORY_SIGNALING_PATHWAY,1,,,0
REACTOME_ONCOGENE_INDUCED_SENESCENCE,12,-0.3289062976837158,0.3289062976837158,-1
REACTOME_ONCOGENIC_MAPK_SIGNALING,17,0.2540624439716339,0.2540624439716339,1
REACTOME_OPIOID_SIGNALLING,22,0.30546045303344727,0.30546045303344727,1
REACTOME_OPSINS,0,,,0
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,12,-0.05092816799879074,0.05092816799879074,-1
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,1,,,0
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,71,0.42811545729637146,0.42811545729637146,1
REACTOME_ORGANIC_ANION_TRANSPORT,0,,,0
REACTOME_ORGANIC_ANION_TRANSPORTERS,0,,,0
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT,0,,,0
REACTOME_ORGANIC_CATION_TRANSPORT,0,,,0
REACTOME_OTHER_INTERLEUKIN_SIGNALING,5,,,0
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,4,,,0
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,7,,,0
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,27,-0.24131223559379578,0.24131223559379578,-1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,6,,,0
REACTOME_O_LINKED_GLYCOSYLATION,20,-0.16121259331703186,0.16121259331703186,-1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,13,0.36866295337677,0.36866295337677,1
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,2,,,0
REACTOME_P2Y_RECEPTORS,2,,,0
REACTOME_P38MAPK_EVENTS,2,,,0
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,0,,,0
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,4,,,0
REACTOME_P75NTR_REGULATES_AXONOGENESIS,1,,,0
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,5,,,0
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,29,-0.2803918421268463,0.2803918421268463,-1
REACTOME_PARASITE_INFECTION,12,-0.1741698682308197,0.1741698682308197,-1
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,3,,,0
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,10,0.16039496660232544,0.16039496660232544,1
REACTOME_PCP_CE_PATHWAY,8,,,0
REACTOME_PD_1_SIGNALING,12,-0.7656989097595215,0.7656989097595215,-1
REACTOME_PECAM1_INTERACTIONS,6,,,0
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,3,,,0
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,0,,,0
REACTOME_PEPTIDE_HORMONE_METABOLISM,12,-0.14569135010242462,0.14569135010242462,-1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,56,0.40427008271217346,0.40427008271217346,1
REACTOME_PERK_REGULATES_GENE_EXPRESSION,9,,,0
REACTOME_PEROXISOMAL_LIPID_METABOLISM,10,0.3213166892528534,0.3213166892528534,1
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,18,0.4088815152645111,0.4088815152645111,1
REACTOME_PEXOPHAGY,5,,,0
REACTOME_PHASE_0_RAPID_DEPOLARISATION,4,,,0
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS,1,,,0
REACTOME_PHASE_2_PLATEAU_PHASE,1,,,0
REACTOME_PHASE_3_RAPID_REPOLARISATION,0,,,0
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,1,,,0
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,15,-0.0940048098564148,0.0940048098564148,-1
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,11,-0.09735477715730667,0.09735477715730667,-1
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,3,,,0
REACTOME_PHENYLALANINE_METABOLISM,2,,,0
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,1,,,0
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS,3,,,0
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,3,,,0
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,2,,,0
REACTOME_PHOSPHOLIPID_METABOLISM,54,0.1604674607515335,0.1604674607515335,1
REACTOME_PHOSPHORYLATION_OF_EMI1,0,,,0
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,6,,,0
REACTOME_PHYSIOLOGICAL_FACTORS,1,,,0
REACTOME_PI3K_AKT_ACTIVATION,3,,,0
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,25,0.1402914673089981,0.1402914673089981,1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,5,,,0
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,2,,,0
REACTOME_PI5P_REGULATES_TP53_ACETYLATION,2,,,0
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,4,,,0
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,6,,,0
REACTOME_PI_3K_CASCADE_FGFR1,3,,,0
REACTOME_PI_3K_CASCADE_FGFR2,3,,,0
REACTOME_PI_3K_CASCADE_FGFR3,2,,,0
REACTOME_PI_3K_CASCADE_FGFR4,2,,,0
REACTOME_PI_METABOLISM,28,-0.3367289900779724,0.3367289900779724,-1
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,4,,,0
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,4,,,0
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,1,,,0
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,9,,,0
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,3,,,0
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,11,0.012807625345885754,0.012807625345885754,1
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,7,,,0
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,6,,,0
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,68,0.16111674904823303,0.16111674904823303,1
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,7,,,0
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,7,,,0
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,5,,,0
REACTOME_PLATELET_HOMEOSTASIS,19,-0.27754274010658264,0.27754274010658264,-1
REACTOME_PLATELET_SENSITIZATION_BY_LDL,1,,,0
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,5,,,0
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,4,,,0
REACTOME_POLYMERASE_SWITCHING,8,,,0
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,13,0.4934638440608978,0.4934638440608978,1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,0.06265179812908173,0.06265179812908173,1
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,7,,,0
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,5,,,0
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,21,0.16165059804916382,0.16165059804916382,1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,301,0.20896247029304504,0.20896247029304504,1
REACTOME_POTASSIUM_CHANNELS,12,-0.5687661170959473,0.5687661170959473,-1
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,20,0.0759052038192749,0.0759052038192749,1
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,2,,,0
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,4,,,0
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,0,,,0
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,4,,,0
REACTOME_PREGNENOLONE_BIOSYNTHESIS,1,,,0
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING,1,,,0
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,9,,,0
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,2,,,0
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,2,,,0
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,10,0.360897421836853,0.360897421836853,1
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,2,,,0
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM,0,,,0
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO,2,,,0
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,9,,,0
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,56,-0.08127070218324661,0.08127070218324661,-1
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,14,0.2802613079547882,0.2802613079547882,1
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,9,,,0
REACTOME_PROCESSING_OF_SMDT1,3,,,0
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,10,0.2532248795032501,0.2532248795032501,1
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,7,,,0
REACTOME_PROGRAMMED_CELL_DEATH,38,-0.19210442900657654,0.19210442900657654,-1
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,2,,,0
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,3,,,0
REACTOME_PROPIONYL_COA_CATABOLISM,1,,,0
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,8,,,0
REACTOME_PROSTANOID_LIGAND_RECEPTORS,3,,,0
REACTOME_PROTEIN_FOLDING,25,0.35900577902793884,0.35900577902793884,1
REACTOME_PROTEIN_LOCALIZATION,42,-0.047142986208200455,0.047142986208200455,-1
REACTOME_PROTEIN_METHYLATION,4,,,0
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,9,,,0
REACTOME_PROTEIN_REPAIR,1,,,0
REACTOME_PROTEIN_UBIQUITINATION,19,0.1543300896883011,0.1543300896883011,1
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT,3,,,0
REACTOME_PTEN_REGULATION,26,0.3532087504863739,0.3532087504863739,1
REACTOME_PTK6_EXPRESSION,4,,,0
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,1,,,0
REACTOME_PTK6_REGULATES_CELL_CYCLE,4,,,0
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,2,,,0
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES,3,,,0
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,3,,,0
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,9,,,0
REACTOME_PURINE_CATABOLISM,5,,,0
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,2,,,0
REACTOME_PURINE_SALVAGE,3,,,0
REACTOME_PYRIMIDINE_CATABOLISM,4,,,0
REACTOME_PYRIMIDINE_SALVAGE,3,,,0
REACTOME_PYROPTOSIS,4,,,0
REACTOME_PYRUVATE_METABOLISM,8,,,0
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,13,-0.4305110275745392,0.4305110275745392,-1
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,18,0.3417292833328247,0.3417292833328247,1
REACTOME_RAB_GERANYLGERANYLATION,7,,,0
REACTOME_RAB_REGULATION_OF_TRAFFICKING,25,0.27768421173095703,0.27768421173095703,1
REACTOME_RAC1_GTPASE_CYCLE,34,-0.2861853241920471,0.2861853241920471,-1
REACTOME_RAC2_GTPASE_CYCLE,12,0.5436242818832397,0.5436242818832397,1
REACTOME_RAC3_GTPASE_CYCLE,14,0.31702789664268494,0.31702789664268494,1
REACTOME_RAF_ACTIVATION,5,,,0
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,6,,,0
REACTOME_RAP1_SIGNALLING,3,,,0
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,5,,,0
REACTOME_RAS_PROCESSING,7,,,0
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS,2,,,0
REACTOME_RA_BIOSYNTHESIS_PATHWAY,3,,,0
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY,3,,,0
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,3,,,0
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0,,,0
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,4,,,0
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,13,-0.12621258199214935,0.12621258199214935,-1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,25,-0.20632396638393402,0.20632396638393402,-1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,28,-0.09897413104772568,0.09897413104772568,-1
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0,,,0
REACTOME_RECYCLING_OF_EIF2_GDP,4,,,0
REACTOME_RECYCLING_PATHWAY_OF_L1,9,,,0
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,1,,,0
REACTOME_REELIN_SIGNALLING_PATHWAY,1,,,0
REACTOME_REGULATED_NECROSIS,15,-0.04066244885325432,0.04066244885325432,-1
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,0,,,0
REACTOME_REGULATION_BY_C_FLIP,6,,,0
REACTOME_REGULATION_OF_BACH1_ACTIVITY,3,,,0
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,2,,,0
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,16,0.25568076968193054,0.25568076968193054,1
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,2,,,0
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,0,,,0
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,18,-0.1295665204524994,0.1295665204524994,-1
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,4,,,0
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,3,,,0
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,2,,,0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,1,,,0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,0,,,0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS,0,,,0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,1,,,0
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,9,,,0
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,1,,,0
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,6,,,0
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,0.1703156679868698,0.1703156679868698,1
REACTOME_REGULATION_OF_IFNA_SIGNALING,3,,,0
REACTOME_REGULATION_OF_IFNG_SIGNALING,3,,,0
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,4,,,0
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,24,0.5160569548606873,0.5160569548606873,1
REACTOME_REGULATION_OF_INSULIN_SECRETION,19,-0.21538010239601135,0.21538010239601135,-1
REACTOME_REGULATION_OF_KIT_SIGNALING,4,,,0
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,28,0.14732100069522858,0.14732100069522858,1
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,1,,,0
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,9,,,0
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,11,-0.24897901713848114,0.24897901713848114,-1
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,25,-0.30377352237701416,0.30377352237701416,-1
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,15,-0.4802466630935669,0.4802466630935669,-1
REACTOME_REGULATION_OF_PTEN_LOCALIZATION,2,,,0
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,3,,,0
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,8,,,0
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,6,,,0
REACTOME_REGULATION_OF_RAS_BY_GAPS,8,,,0
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,6,,,0
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,6,,,0
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,3,,,0
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,9,,,0
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL,0,,,0
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,4,,,0
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,,,0
REACTOME_REGULATION_OF_TP53_ACTIVITY,37,0.09499663859605789,0.09499663859605789,1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,8,,,0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,0,,,0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,6,,,0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,23,0.0770576074719429,0.0770576074719429,1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,6,,,0
REACTOME_RELAXIN_RECEPTORS,1,,,0
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,0,,,0
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL,0,,,0
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,1,,,0
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,6,,,0
REACTOME_REPRODUCTION,27,-0.28228530287742615,0.28228530287742615,-1
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,18,-0.004483927972614765,0.004483927972614765,-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,13,-0.10981018096208572,0.10981018096208572,-1
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,7,,,0
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,6,,,0
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,33,0.12143094092607498,0.12143094092607498,1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,15,0.2651481032371521,0.2651481032371521,1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,15,0.003786426270380616,0.003786426270380616,1
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,3,,,0
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,8,,,0
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,5,,,0
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,38,-0.32324984669685364,0.32324984669685364,-1
REACTOME_RESPONSE_TO_METAL_IONS,4,,,0
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,1,,,0
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,1,,,0
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,13,0.025026438757777214,0.025026438757777214,1
REACTOME_RET_SIGNALING,7,,,0
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,5,,,0
REACTOME_RHOA_GTPASE_CYCLE,33,-0.16076435148715973,0.16076435148715973,-1
REACTOME_RHOBTB1_GTPASE_CYCLE,4,,,0
REACTOME_RHOBTB2_GTPASE_CYCLE,5,,,0
REACTOME_RHOBTB3_ATPASE_CYCLE,2,,,0
REACTOME_RHOBTB_GTPASE_CYCLE,7,,,0
REACTOME_RHOB_GTPASE_CYCLE,14,-0.25025972723960876,0.25025972723960876,-1
REACTOME_RHOC_GTPASE_CYCLE,16,-0.2974831163883209,0.2974831163883209,-1
REACTOME_RHOD_GTPASE_CYCLE,10,0.5163324475288391,0.5163324475288391,1
REACTOME_RHOF_GTPASE_CYCLE,10,-0.15027527511119843,0.15027527511119843,-1
REACTOME_RHOG_GTPASE_CYCLE,13,0.2931997776031494,0.2931997776031494,1
REACTOME_RHOH_GTPASE_CYCLE,5,,,0
REACTOME_RHOJ_GTPASE_CYCLE,10,-0.2703537046909332,0.2703537046909332,-1
REACTOME_RHOQ_GTPASE_CYCLE,11,0.404437780380249,0.404437780380249,1
REACTOME_RHOT1_GTPASE_CYCLE,2,,,0
REACTOME_RHOU_GTPASE_CYCLE,10,0.26568299531936646,0.26568299531936646,1
REACTOME_RHOV_GTPASE_CYCLE,12,-0.30286771059036255,0.30286771059036255,-1
REACTOME_RHO_GTPASES_ACTIVATE_CIT,2,,,0
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,33,-0.40040239691734314,0.40040239691734314,-1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,5,,,0
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,2,,,0
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,4,,,0
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,3,,,0
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,2,,,0
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,1,,,0
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,1,,,0
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,6,,,0
REACTOME_RHO_GTPASE_CYCLE,95,0.11195433884859085,0.11195433884859085,1
REACTOME_RHO_GTPASE_EFFECTORS,52,0.13274893164634705,0.13274893164634705,1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,11,-0.06834492832422256,0.06834492832422256,-1
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,4,,,0
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,11,-0.29670289158821106,0.29670289158821106,-1
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,5,,,0
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,14,0.351261168718338,0.351261168718338,1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,10,-0.7384989857673645,0.7384989857673645,-1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,10,0.5567599534988403,0.5567599534988403,1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,5,,,0
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,23,-0.3739677667617798,0.3739677667617798,-1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,394,-0.5154480338096619,0.5154480338096619,-1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,19,-0.31290867924690247,0.31290867924690247,-1
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,9,,,0
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,15,0.2351227104663849,0.2351227104663849,1
